management,subscriber_id,md_id,date,gas_consumption,source,month,year,season,heating_season,month_name
г.Амвросиевка,101000000832,1757460,2020-02-01,38200,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006851,1753974,2020-02-01,25196,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004765,1751608,2020-02-01,64487,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000010721,1736260,2020-02-01,12031,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006848,1753966,2020-02-01,12236,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000010555,1735976,2020-02-01,34804,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000400,1749008,2020-02-01,32471,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009649,1761216,2020-02-01,32746,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011236,2544565,2020-02-01,18860,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004849,2548874,2020-02-01,813,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002816,3304685,2020-02-01,8800,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000007839,1756208,2020-02-01,21542,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000820,1757164,2020-02-01,33800,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000003478,1747216,2020-02-01,31131,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008066,1756800,2020-02-01,78848,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006908,1754054,2020-02-01,10059,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009670,1761292,2020-02-01,23424,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000004781,1751674,2020-02-01,23540,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000813,1756976,2020-02-01,35466,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000009669,1761286,2020-02-01,42230,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000271,1744586,2020-02-01,51850,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000002548,1744138,2020-02-01,16936,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004779,1751666,2020-02-01,66220,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000445,1750516,2020-02-01,31313,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000003479,1747218,2020-02-01,60470,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002811,1744944,2020-02-01,26379,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004839,2431748,2020-02-01,3789,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000438,1750296,2020-02-01,32220,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006907,1754052,2020-02-01,13363,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003480,2589139,2020-02-01,17504,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000011833,3359611,2020-02-01,8164,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008067,1756802,2020-02-01,7874,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000006,1753036,2020-02-01,44875,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002547,1744136,2020-02-01,53634,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010989,2494469,2020-02-01,9058,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003481,2599974,2020-02-01,17085,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000012077,1738760,2020-02-01,27983,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000006905,1754048,2020-02-01,11220,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008068,3466483,2020-02-01,10828,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010087,1735004,2020-02-01,17850,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003308,1746618,2020-02-01,57705,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000812,1756950,2020-02-01,51152,интернет,2,2020,winter,1,February
г.Амвросиевка,101000009671,1761296,2020-02-01,45185,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000007604,1755460,2020-02-01,16030,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002551,2754561,2020-02-01,20460,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011428,1737706,2020-02-01,34970,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000006916,1754058,2020-02-01,10582,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000007335,1754652,2020-02-01,4854,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000010284,1735432,2020-02-01,796,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002614,1744290,2020-02-01,39159,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008063,1756792,2020-02-01,25968,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010717,2446561,2020-02-01,13810,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006913,1754056,2020-02-01,14786,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002550,1744152,2020-02-01,49967,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003476,1747208,2020-02-01,37122,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009674,1761308,2020-02-01,21994,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008064,3875921,2020-02-01,2335,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003275,1746516,2020-02-01,46695,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000810,1756894,2020-02-01,59250,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000005,1752060,2020-02-01,21612,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008065,1756796,2020-02-01,22059,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009719,1761466,2020-02-01,11400,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000000811,1756920,2020-02-01,49020,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000007864,1756286,2020-02-01,64456,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000010285,2775556,2020-02-01,8550,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002549,2739545,2020-02-01,11111,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000004782,1751676,2020-02-01,71251,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004836,1751784,2020-02-01,27321,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003069,3499262,2020-02-01,13120,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000444,1750482,2020-02-01,31520,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000815,1757024,2020-02-01,54994,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008069,1756808,2020-02-01,59835,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002546,1744132,2020-02-01,57278,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000002778,1744804,2020-02-01,24433,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000004842,2431760,2020-02-01,847,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000007374,1754812,2020-02-01,26376,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010030,1734870,2020-02-01,41490,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008072,1756820,2020-02-01,68622,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002542,1744116,2020-02-01,72376,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002814,1744952,2020-02-01,71830,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007334,1754646,2020-02-01,5752,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000002541,1744114,2020-02-01,53102,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011739,1738516,2020-02-01,19550,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000012086,1738770,2020-02-01,14315,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000007613,3038280,2020-02-01,15423,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000013703,1740260,2020-02-01,79630,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002616,1744296,2020-02-01,24923,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000270,1744556,2020-02-01,14967,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008073,1756822,2020-02-01,26005,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006893,1754032,2020-02-01,13798,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011745,2437256,2020-02-01,12885,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002540,1744108,2020-02-01,49363,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000446,1750548,2020-02-01,14165,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000012091,1738778,2020-02-01,17225,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004774,1751642,2020-02-01,51535,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000006892,1754028,2020-02-01,12520,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009661,1761260,2020-02-01,34690,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000007,1754170,2020-02-01,10035,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003489,1747252,2020-02-01,35092,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008081,1756842,2020-02-01,30972,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000000447,1750578,2020-02-01,48290,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000006896,2508836,2020-02-01,6310,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000002457,1743816,2020-02-01,39635,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010988,1736650,2020-02-01,8875,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011233,1737046,2020-02-01,39776,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011623,1738226,2020-02-01,33800,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009664,1761274,2020-02-01,33972,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000010024,1734846,2020-02-01,26499,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007370,1754794,2020-02-01,22448,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010719,1736250,2020-02-01,11309,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002545,1744130,2020-02-01,88300,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000013704,1740262,2020-02-01,60204,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000012078,2652420,2020-02-01,6370,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003482,1747228,2020-02-01,55421,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004777,1751652,2020-02-01,20421,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011232,3765100,2020-02-01,3330,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002544,1744126,2020-02-01,31100,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008071,1756816,2020-02-01,93734,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003446,1747094,2020-02-01,63900,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000007602,1755456,2020-02-01,56300,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007363,1754766,2020-02-01,17235,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004776,1751650,2020-02-01,23052,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004840,2435746,2020-02-01,3421,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000006900,1754038,2020-02-01,5162,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008031,1756714,2020-02-01,34795,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009663,1761272,2020-02-01,95320,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000763,1755564,2020-02-01,50800,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004775,1751646,2020-02-01,22068,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002543,1744120,2020-02-01,23839,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009720,1761476,2020-02-01,83350,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003078,1745846,2020-02-01,40697,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000000817,1757072,2020-02-01,46700,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007865,1756290,2020-02-01,27320,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000010276,1735408,2020-02-01,16380,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008185,1757122,2020-02-01,51170,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000003555,1747462,2020-02-01,24880,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011452,1737774,2020-02-01,37987,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000010316,1735478,2020-02-01,16084,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008286,1757370,2020-02-01,60822,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009748,1761568,2020-02-01,24310,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003430,1747038,2020-02-01,51430,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006622,1753690,2020-02-01,14850,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004634,1751166,2020-02-01,55398,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007639,1755596,2020-02-01,1362,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003284,1746536,2020-02-01,24048,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000010642,1736142,2020-02-01,9956,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011255,1737128,2020-02-01,27100,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002351,1743464,2020-02-01,22770,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000993,1761990,2020-02-01,41084,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000994,1762022,2020-02-01,40925,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000004978,1752028,2020-02-01,19030,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003632,1747728,2020-02-01,47561,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000013015,3727034,2020-02-01,5400,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004633,1751164,2020-02-01,47308,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002759,1744742,2020-02-01,12341,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008287,1757372,2020-02-01,55405,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007859,1756264,2020-02-01,79348,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009987,2948658,2020-02-01,10305,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002349,1743456,2020-02-01,63848,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009490,1760754,2020-02-01,18700,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002636,1744368,2020-02-01,79510,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003634,1747734,2020-02-01,13034,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000004977,2588421,2020-02-01,2890,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009491,1760756,2020-02-01,56523,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004638,1751178,2020-02-01,42120,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002352,1743466,2020-02-01,24840,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000012142,1738908,2020-02-01,32032,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000007392,4020330,2020-02-01,378,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006636,1753704,2020-02-01,22880,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008281,1757360,2020-02-01,62135,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000988,1761856,2020-02-01,84152,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008283,1757362,2020-02-01,3752,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009495,1760768,2020-02-01,54161,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003628,1747714,2020-02-01,42187,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002356,1743480,2020-02-01,45600,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004641,3909681,2020-02-01,2390,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007320,1754594,2020-02-01,4435,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000989,1761880,2020-02-01,22925,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003629,1747716,2020-02-01,20275,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004973,1752022,2020-02-01,2482,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003431,1747044,2020-02-01,53639,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000990,1761908,2020-02-01,24816,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008284,1757364,2020-02-01,5851,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004974,2431499,2020-02-01,3045,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000234,1743418,2020-02-01,1797,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000358,1747558,2020-02-01,16850,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000000991,1761936,2020-02-01,31321,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000006634,1753702,2020-02-01,10340,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008285,1757366,2020-02-01,22420,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007810,1756122,2020-02-01,13990,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000481,1751758,2020-02-01,63078,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007393,1754872,2020-02-01,10763,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000007581,1755390,2020-02-01,28956,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000010742,1736304,2020-02-01,13170,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010315,1735476,2020-02-01,10259,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008288,3744058,2020-02-01,3083,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003255,1746442,2020-02-01,27270,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002343,1743432,2020-02-01,52500,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000006585,1753666,2020-02-01,12269,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000001000,1734760,2020-02-01,69877,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007640,1755604,2020-02-01,1852,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009483,1760732,2020-02-01,54006,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008293,1757392,2020-02-01,50800,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007394,1754874,2020-02-01,5600,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002342,1743430,2020-02-01,24208,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000002803,1744914,2020-02-01,74470,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004628,1751144,2020-02-01,76456,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000484,1751794,2020-02-01,37381,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004982,2751923,2020-02-01,5595,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004629,1751148,2020-02-01,91424,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000011734,1738504,2020-02-01,11576,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008294,3744063,2020-02-01,3044,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003639,1747756,2020-02-01,31145,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000001003,1734866,2020-02-01,52903,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000007579,1755384,2020-02-01,26200,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000009749,1761574,2020-02-01,39410,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006529,2854330,2020-02-01,1719,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002337,1743412,2020-02-01,13599,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000002336,1743410,2020-02-01,42743,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000000230,1743284,2020-02-01,56820,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000009482,1760730,2020-02-01,49900,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000008295,1757400,2020-02-01,47248,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004627,1751142,2020-02-01,39887,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000730,1754534,2020-02-01,26952,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003042,1745720,2020-02-01,27520,интернет,2,2020,winter,1,February
г.Амвросиевка,101000008292,3879714,2020-02-01,2937,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009484,2827165,2020-02-01,13437,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011402,1737628,2020-02-01,34003,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008289,1757376,2020-02-01,12770,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004631,1751158,2020-02-01,64895,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010509,1735900,2020-02-01,15028,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000012143,3669768,2020-02-01,4395,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009487,1760740,2020-02-01,19570,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003635,1747740,2020-02-01,40292,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008010,1756672,2020-02-01,10056,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000008290,3767494,2020-02-01,5226,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000032,1746252,2020-02-01,17659,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000007809,1756116,2020-02-01,31926,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000013749,3641851,2020-02-01,5810,интернет,2,2020,winter,1,February
г.Амвросиевка,101000011601,1738174,2020-02-01,32668,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002345,1743440,2020-02-01,79645,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000000997,1762120,2020-02-01,48060,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000013014,1739904,2020-02-01,68685,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011257,1737136,2020-02-01,33311,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006619,1753686,2020-02-01,18469,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003098,1745928,2020-02-01,47500,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004980,1752034,2020-02-01,14800,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004630,1751152,2020-02-01,49756,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000009485,3220067,2020-02-01,9077,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006599,1753674,2020-02-01,6862,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000011000,2430732,2020-02-01,7680,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000999,1762182,2020-02-01,29060,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010213,1735332,2020-02-01,18850,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003636,1747746,2020-02-01,30415,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002758,1744740,2020-02-01,28310,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002335,1743406,2020-02-01,21430,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010510,1735904,2020-02-01,2566,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000012141,3713131,2020-02-01,2168,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003616,1747670,2020-02-01,64976,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000000975,1761576,2020-02-01,43153,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000013017,1739916,2020-02-01,80115,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000976,1761600,2020-02-01,48551,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000009991,3747738,2020-02-01,4140,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003617,1747674,2020-02-01,24157,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003434,1747054,2020-02-01,3151,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003257,1746450,2020-02-01,45953,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011602,1738176,2020-02-01,20275,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002369,2879877,2020-02-01,16130,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000004963,1752004,2020-02-01,16480,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000007127,1754238,2020-02-01,5769,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002370,1743528,2020-02-01,54182,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000027,1744552,2020-02-01,34540,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010068,1734958,2020-02-01,13354,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008269,1757330,2020-02-01,28458,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011789,2687490,2020-02-01,17089,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000011801,2700714,2020-02-01,10055,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000280,1744902,2020-02-01,31020,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003045,2881139,2020-02-01,10377,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000002368,1743520,2020-02-01,11087,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006661,2612722,2020-02-01,2700,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000000977,1761616,2020-02-01,38100,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004650,1751216,2020-02-01,38060,плановый объем,2,2020,winter,1,February
г.Амвросиевка,101000003256,1746446,2020-02-01,37450,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004649,1751212,2020-02-01,18235,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000009506,1760804,2020-02-01,19866,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000010514,1735912,2020-02-01,4318,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012139,3713123,2020-02-01,3136,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011254,1737122,2020-02-01,59627,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004655,1751230,2020-02-01,33188,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008264,1757318,2020-02-01,60332,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000002760,1744746,2020-02-01,44366,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000003324,2825630,2020-02-01,14775,по телефону,2,2020,winter,1,February
